ProductCode,Sales,week_date
25,36,5/27/2019
25,31,6/3/2019
25,34,6/10/2019
25,19,6/17/2019
25,19,6/24/2019
25,27,7/1/2019
25,28,7/8/2019
25,32,7/15/2019
25,21,7/22/2019
25,24,7/29/2019
25,34,8/5/2019
25,26,8/12/2019
25,38,8/19/2019
25,32,8/26/2019
25,26,9/2/2019
25,22,9/9/2019
25,27,9/16/2019
25,32,9/23/2019
25,37,9/30/2019
25,29,10/7/2019
25,32,10/14/2019
25,27,10/21/2019
25,40,10/28/2019
25,33,11/4/2019
25,29,11/11/2019
25,35,11/18/2019
25,30,11/25/2019
25,29,12/2/2019
25,25,12/9/2019
25,20,12/16/2019
26,14,12/24/2018
26,14,12/31/2018
26,9,1/7/2019
26,8,1/14/2019
26,9,1/21/2019
26,7,1/28/2019
26,9,2/4/2019
26,11,2/11/2019
26,10,2/18/2019
26,14,2/25/2019
26,16,3/4/2019
26,7,3/11/2019
26,15,3/18/2019
26,8,3/25/2019
26,18,4/1/2019
26,8,4/8/2019
26,11,4/15/2019
26,12,4/22/2019
26,9,4/29/2019
26,15,5/6/2019
26,16,5/13/2019
26,20,5/20/2019
26,7,5/27/2019
26,10,6/3/2019
26,12,6/10/2019
26,9,6/17/2019
26,9,6/24/2019
26,9,7/1/2019
26,5,7/8/2019
26,8,7/15/2019
26,10,7/22/2019
26,10,7/29/2019
26,10,8/5/2019
26,7,8/12/2019
26,6,8/19/2019
26,6,8/26/2019
26,11,9/2/2019
26,7,9/9/2019
26,10,9/16/2019
26,8,9/23/2019
26,10,9/30/2019
26,5,10/7/2019
26,15,10/14/2019
26,5,10/21/2019
26,9,10/28/2019
26,3,11/4/2019
26,13,11/11/2019
26,9,11/18/2019
26,10,11/25/2019
26,11,12/2/2019
26,10,12/9/2019
26,21,12/16/2019
27,44,12/24/2018
27,34,12/31/2018
27,33,1/7/2019
27,39,1/14/2019
27,34,1/21/2019
27,30,1/28/2019
27,47,2/4/2019
27,27,2/11/2019
27,45,2/18/2019
27,39,2/25/2019
27,47,3/4/2019
27,39,3/11/2019
27,35,3/18/2019
27,47,3/25/2019
27,29,4/1/2019
27,45,4/8/2019
27,52,4/15/2019
27,38,4/22/2019
27,51,4/29/2019
27,38,5/6/2019
27,41,5/13/2019
27,21,5/20/2019
27,33,5/27/2019
27,33,6/3/2019
27,25,6/10/2019
27,27,6/17/2019
27,32,6/24/2019
27,42,7/1/2019
27,26,7/8/2019
27,33,7/15/2019
27,26,7/22/2019
27,26,7/29/2019
27,32,8/5/2019
27,31,8/12/2019
27,26,8/19/2019
27,38,8/26/2019
27,46,9/2/2019
27,28,9/9/2019
27,30,9/16/2019
27,31,9/23/2019
27,41,9/30/2019
27,21,10/7/2019
27,40,10/14/2019
27,33,10/21/2019
27,32,10/28/2019
27,26,11/4/2019
27,26,11/11/2019
27,29,11/18/2019
27,44,11/25/2019
27,30,12/2/2019
27,34,12/9/2019
27,28,12/16/2019
28,34,12/24/2018
28,32,12/31/2018
28,36,1/7/2019
28,41,1/14/2019
28,31,1/21/2019
28,31,1/28/2019
28,32,2/4/2019
28,29,2/11/2019
28,43,2/18/2019
28,33,2/25/2019
28,37,3/4/2019
28,44,3/11/2019
28,37,3/18/2019
28,27,3/25/2019
28,36,4/1/2019
28,38,4/8/2019
28,24,4/15/2019
28,36,4/22/2019
28,30,4/29/2019
28,32,5/6/2019
28,29,5/13/2019
28,40,5/20/2019
28,41,5/27/2019
28,36,6/3/2019
28,33,6/10/2019
28,22,6/17/2019
28,28,6/24/2019
28,23,7/1/2019
28,35,7/8/2019
28,36,7/15/2019
28,33,7/22/2019
28,32,7/29/2019
28,24,8/5/2019
28,31,8/12/2019
28,22,8/19/2019
28,33,8/26/2019
28,37,9/2/2019
28,34,9/9/2019
28,33,9/16/2019
28,29,9/23/2019
28,36,9/30/2019
28,33,10/7/2019
28,32,10/14/2019
28,35,10/21/2019
28,41,10/28/2019
28,34,11/4/2019
28,29,11/11/2019
28,30,11/18/2019
28,27,11/25/2019
28,26,12/2/2019
28,34,12/9/2019
28,25,12/16/2019
29,13,12/24/2018
29,10,12/31/2018
29,12,1/7/2019
29,17,1/14/2019
29,17,1/21/2019
29,11,1/28/2019
29,15,2/4/2019
29,16,2/11/2019
29,10,2/18/2019
29,12,2/25/2019
29,18,3/4/2019
29,6,3/11/2019
29,14,3/18/2019
29,12,3/25/2019
29,11,4/1/2019
29,10,4/8/2019
29,19,4/15/2019
29,25,4/22/2019
29,9,4/29/2019
29,17,5/6/2019
29,12,5/13/2019
29,15,5/20/2019
29,16,5/27/2019
29,11,6/3/2019
29,14,6/10/2019
29,15,6/17/2019
29,4,6/24/2019
29,13,7/1/2019
29,12,7/8/2019
29,10,7/15/2019
29,7,7/22/2019
29,10,7/29/2019
29,7,8/5/2019
29,19,8/12/2019
29,10,8/19/2019
29,5,8/26/2019
29,14,9/2/2019
29,7,9/9/2019
29,11,9/16/2019
29,10,9/23/2019
29,11,9/30/2019
29,14,10/7/2019
29,10,10/14/2019
29,13,10/21/2019
29,6,10/28/2019
29,9,11/4/2019
29,5,11/11/2019
29,12,11/18/2019
29,15,11/25/2019
29,11,12/2/2019
29,10,12/9/2019
29,16,12/16/2019
30,46,12/24/2018
30,36,12/31/2018
30,45,1/7/2019
30,34,1/14/2019
30,35,1/21/2019
30,36,1/28/2019
30,43,2/4/2019
30,28,2/11/2019
30,26,2/18/2019
30,33,2/25/2019
30,46,3/4/2019
30,42,3/11/2019
30,41,3/18/2019
30,42,3/25/2019
30,37,4/1/2019
30,38,4/8/2019
30,40,4/15/2019
30,35,4/22/2019
30,29,4/29/2019
30,31,5/6/2019
30,43,5/13/2019
30,29,5/20/2019
30,39,5/27/2019
30,35,6/3/2019
30,35,6/10/2019
30,20,6/17/2019
30,16,6/24/2019
30,29,7/1/2019
30,38,7/8/2019
30,28,7/15/2019
30,24,7/22/2019
30,29,7/29/2019
30,34,8/5/2019
30,18,8/12/2019
30,29,8/19/2019
30,31,8/26/2019
30,25,9/2/2019
30,41,9/9/2019
30,36,9/16/2019
30,27,9/23/2019
30,26,9/30/2019
30,40,10/7/2019
30,18,10/14/2019
30,32,10/21/2019
30,35,10/28/2019
30,39,11/4/2019
30,32,11/11/2019
30,29,11/18/2019
30,23,11/25/2019
30,28,12/2/2019
30,18,12/9/2019
30,21,12/16/2019
31,7,12/24/2018
31,17,12/31/2018
31,6,1/7/2019
31,7,1/14/2019
31,9,1/21/2019
31,7,1/28/2019
31,11,2/4/2019
31,10,2/11/2019
31,13,2/18/2019
31,9,2/25/2019
31,4,3/4/2019
31,15,3/11/2019
31,10,3/18/2019
31,7,3/25/2019
31,10,4/1/2019
31,9,4/8/2019
31,11,4/15/2019
31,8,4/22/2019
31,14,4/29/2019
31,9,5/6/2019
31,10,5/13/2019
31,3,5/20/2019
31,3,5/27/2019
31,1,6/3/2019
31,8,6/10/2019
31,10,6/17/2019
31,5,6/24/2019
31,6,7/1/2019
31,14,7/8/2019
31,9,7/15/2019
31,12,7/22/2019
31,8,7/29/2019
31,9,8/5/2019
31,5,8/12/2019
31,10,8/19/2019
31,6,8/26/2019
31,14,9/2/2019
31,10,9/9/2019
31,6,9/16/2019
31,12,9/23/2019
31,11,9/30/2019
31,11,10/7/2019
31,8,10/14/2019
31,5,10/21/2019
31,7,10/28/2019
31,9,11/4/2019
31,3,11/11/2019
31,9,11/18/2019
31,6,11/25/2019
31,8,12/2/2019
31,4,12/9/2019
31,7,12/16/2019
32,15,12/24/2018
32,13,12/31/2018
32,10,1/7/2019
32,4,1/14/2019
32,13,1/21/2019
32,7,1/28/2019
32,10,2/4/2019
32,12,2/11/2019
32,11,2/18/2019
32,15,2/25/2019
32,5,3/4/2019
32,15,3/11/2019
32,8,3/18/2019
32,10,3/25/2019
32,7,4/1/2019
32,16,4/8/2019
32,11,4/15/2019
32,10,4/22/2019
32,7,4/29/2019
32,11,5/6/2019
32,6,5/13/2019
32,8,5/20/2019
32,5,5/27/2019
32,3,6/3/2019
32,12,6/10/2019
32,10,6/17/2019
32,9,6/24/2019
32,9,7/1/2019
32,6,7/8/2019
32,7,7/15/2019
32,13,7/22/2019
32,7,7/29/2019
32,12,8/5/2019
32,15,8/12/2019
32,7,8/19/2019
32,6,8/26/2019
32,9,9/2/2019
32,6,9/9/2019
32,6,9/16/2019
32,9,9/23/2019
32,11,9/30/2019
32,5,10/7/2019
32,5,10/14/2019
32,11,10/21/2019
32,12,10/28/2019
32,8,11/4/2019
32,12,11/11/2019
32,11,11/18/2019
32,4,11/25/2019
32,6,12/2/2019
32,6,12/9/2019
32,7,12/16/2019
33,15,12/24/2018
33,12,12/31/2018
33,11,1/7/2019
33,17,1/14/2019
33,10,1/21/2019
33,18,1/28/2019
33,11,2/4/2019
33,16,2/11/2019
33,8,2/18/2019
33,6,2/25/2019
33,11,3/4/2019
33,10,3/11/2019
33,18,3/18/2019
33,10,3/25/2019
33,14,4/1/2019
33,13,4/8/2019
33,13,4/15/2019
33,12,4/22/2019
33,14,4/29/2019
33,10,5/6/2019
33,10,5/13/2019
33,11,5/20/2019
33,14,5/27/2019
33,11,6/3/2019
33,10,6/10/2019
33,17,6/17/2019
33,8,6/24/2019
33,13,7/1/2019
33,6,7/8/2019
33,16,7/15/2019
33,9,7/22/2019
33,4,7/29/2019
33,12,8/5/2019
33,10,8/12/2019
33,19,8/19/2019
33,9,8/26/2019
33,7,9/2/2019
33,5,9/9/2019
33,10,9/16/2019
33,8,9/23/2019
33,11,9/30/2019
33,5,10/7/2019
33,11,10/14/2019
33,13,10/21/2019
33,11,10/28/2019
33,11,11/4/2019
33,11,11/11/2019
33,14,11/18/2019
33,15,11/25/2019
33,16,12/2/2019
33,17,12/9/2019
33,11,12/16/2019
34,47,12/24/2018
34,42,12/31/2018
34,24,1/7/2019
34,55,1/14/2019
34,42,1/21/2019
34,23,1/28/2019
34,41,2/4/2019
34,51,2/11/2019
34,45,2/18/2019
34,29,2/25/2019
34,51,3/4/2019
34,40,3/11/2019
34,28,3/18/2019
34,48,3/25/2019
34,35,4/1/2019
34,40,4/8/2019
34,38,4/15/2019
34,36,4/22/2019
34,53,4/29/2019
34,38,5/6/2019
34,39,5/13/2019
34,41,5/20/2019
34,31,5/27/2019
34,43,6/3/2019
34,33,6/10/2019
34,30,6/17/2019
34,27,6/24/2019
34,37,7/1/2019
34,34,7/8/2019
34,37,7/15/2019
34,38,7/22/2019
34,39,7/29/2019
34,23,8/5/2019
34,33,8/12/2019
34,41,8/19/2019
34,38,8/26/2019
34,28,9/2/2019
34,35,9/9/2019
34,33,9/16/2019
34,33,9/23/2019
34,35,9/30/2019
34,34,10/7/2019
34,29,10/14/2019
34,25,10/21/2019
34,38,10/28/2019
34,46,11/4/2019
34,46,11/11/2019
34,34,11/18/2019
34,34,11/25/2019
34,45,12/2/2019
34,41,12/9/2019
34,26,12/16/2019
35,34,12/24/2018
35,37,12/31/2018
35,26,1/7/2019
35,27,1/14/2019
35,49,1/21/2019
35,48,1/28/2019
35,36,2/4/2019
35,34,2/11/2019
35,28,2/18/2019
35,41,2/25/2019
35,41,3/4/2019
35,35,3/11/2019
35,29,3/18/2019
35,42,3/25/2019
35,41,4/1/2019
35,31,4/8/2019
35,38,4/15/2019
35,27,4/22/2019
35,36,4/29/2019
35,36,5/6/2019
35,39,5/13/2019
35,42,5/20/2019
35,35,5/27/2019
35,38,6/3/2019
35,35,6/10/2019
35,24,6/17/2019
35,32,6/24/2019
35,32,7/1/2019
35,41,7/8/2019
35,33,7/15/2019
35,32,7/22/2019
35,29,7/29/2019
35,45,8/5/2019
35,26,8/12/2019
35,26,8/19/2019
35,35,8/26/2019
35,34,9/2/2019
35,40,9/9/2019
35,33,9/16/2019
35,42,9/23/2019
35,35,9/30/2019
35,37,10/7/2019
35,43,10/14/2019
35,33,10/21/2019
35,28,10/28/2019
35,25,11/4/2019
35,31,11/11/2019
35,44,11/18/2019
35,24,11/25/2019
35,25,12/2/2019
35,43,12/9/2019
35,28,12/16/2019
36,41,12/24/2018
36,32,12/31/2018
36,39,1/7/2019
36,45,1/14/2019
36,38,1/21/2019
36,40,1/28/2019
36,39,2/4/2019
36,39,2/11/2019
36,27,2/18/2019
36,48,2/25/2019
36,47,3/4/2019
36,35,3/11/2019
36,61,3/18/2019
36,34,3/25/2019
36,37,4/1/2019
36,47,4/8/2019
36,30,4/15/2019
36,46,4/22/2019
36,41,4/29/2019
36,45,5/6/2019
36,38,5/13/2019
36,39,5/20/2019
36,39,5/27/2019
36,34,6/3/2019
36,37,6/10/2019
36,24,6/17/2019
36,35,6/24/2019
36,22,7/1/2019
36,39,7/8/2019
36,39,7/15/2019
36,32,7/22/2019
36,40,7/29/2019
36,34,8/5/2019
36,23,8/12/2019
36,21,8/19/2019
36,39,8/26/2019
36,25,9/2/2019
36,22,9/9/2019
36,34,9/16/2019
36,33,9/23/2019
36,38,9/30/2019
36,31,10/7/2019
36,26,10/14/2019
36,37,10/21/2019
36,27,10/28/2019
36,29,11/4/2019
36,50,11/11/2019
36,31,11/18/2019
36,31,11/25/2019
36,28,12/2/2019
36,36,12/9/2019
36,19,12/16/2019
37,36,12/24/2018
37,39,12/31/2018
37,43,1/7/2019
37,42,1/14/2019
37,38,1/21/2019
37,37,1/28/2019
37,31,2/4/2019
37,26,2/11/2019
37,36,2/18/2019
37,29,2/25/2019
37,31,3/4/2019
37,36,3/11/2019
37,46,3/18/2019
37,25,3/25/2019
37,51,4/1/2019
37,44,4/8/2019
37,42,4/15/2019
37,52,4/22/2019
37,40,4/29/2019
37,56,5/6/2019
37,46,5/13/2019
37,45,5/20/2019
37,38,5/27/2019
37,38,6/3/2019
37,40,6/10/2019
37,22,6/17/2019
37,30,6/24/2019
37,27,7/1/2019
37,29,7/8/2019
37,32,7/15/2019
37,35,7/22/2019
37,31,7/29/2019
37,28,8/5/2019
37,35,8/12/2019
37,32,8/19/2019
37,40,8/26/2019
37,33,9/2/2019
37,44,9/9/2019
37,30,9/16/2019
37,30,9/23/2019
37,44,9/30/2019
37,31,10/7/2019
37,35,10/14/2019
37,32,10/21/2019
37,34,10/28/2019
37,40,11/4/2019
37,27,11/11/2019
37,27,11/18/2019
37,30,11/25/2019
37,27,12/2/2019
37,37,12/9/2019
37,29,12/16/2019
38,37,12/24/2018
38,36,12/31/2018
38,43,1/7/2019
38,52,1/14/2019
38,61,1/21/2019
38,50,1/28/2019
38,35,2/4/2019
38,52,2/11/2019
38,49,2/18/2019
38,46,2/25/2019
38,53,3/4/2019
38,57,3/11/2019
38,35,3/18/2019
38,33,3/25/2019
38,42,4/1/2019
38,41,4/8/2019
38,31,4/15/2019
38,43,4/22/2019
38,36,4/29/2019
38,42,5/6/2019
38,27,5/13/2019
38,36,5/20/2019
38,30,5/27/2019
38,39,6/3/2019
38,41,6/10/2019
38,21,6/17/2019
38,31,6/24/2019
38,21,7/1/2019
38,30,7/8/2019
38,20,7/15/2019
38,34,7/22/2019
38,36,7/29/2019
38,35,8/5/2019
38,40,8/12/2019
38,34,8/19/2019
38,27,8/26/2019
38,29,9/2/2019
38,35,9/9/2019
38,40,9/16/2019
38,20,9/23/2019
38,23,9/30/2019
38,27,10/7/2019
38,41,10/14/2019
38,38,10/21/2019
38,37,10/28/2019
38,35,11/4/2019
38,32,11/11/2019
38,28,11/18/2019
38,48,11/25/2019
38,35,12/2/2019
38,24,12/9/2019
38,24,12/16/2019
39,31,12/24/2018
39,21,12/31/2018
39,28,1/7/2019
39,39,1/14/2019
39,53,1/21/2019
39,39,1/28/2019
39,25,2/4/2019
39,31,2/11/2019
39,43,2/18/2019
39,40,2/25/2019
39,41,3/4/2019
39,43,3/11/2019
39,47,3/18/2019
39,35,3/25/2019
39,36,4/1/2019
39,34,4/8/2019
39,35,4/15/2019
39,40,4/22/2019
39,54,4/29/2019
39,38,5/6/2019
39,34,5/13/2019
39,34,5/20/2019
39,30,5/27/2019
39,44,6/3/2019
39,33,6/10/2019
39,28,6/17/2019
39,22,6/24/2019
39,24,7/1/2019
39,31,7/8/2019
39,21,7/15/2019
39,41,7/22/2019
39,26,7/29/2019
39,30,8/5/2019
39,44,8/12/2019
39,30,8/19/2019
39,20,8/26/2019
39,28,9/2/2019
39,23,9/9/2019
39,42,9/16/2019
39,21,9/23/2019
39,30,9/30/2019
39,30,10/7/2019
39,45,10/14/2019
39,34,10/21/2019
39,28,10/28/2019
39,37,11/4/2019
39,40,11/11/2019
39,30,11/18/2019
39,33,11/25/2019
39,32,12/2/2019
39,33,12/9/2019
39,25,12/16/2019
40,41,12/24/2018
40,27,12/31/2018
40,27,1/7/2019
40,51,1/14/2019
40,37,1/21/2019
40,38,1/28/2019
40,48,2/4/2019
40,40,2/11/2019
40,39,2/18/2019
40,40,2/25/2019
40,47,3/4/2019
40,31,3/11/2019
40,48,3/18/2019
40,43,3/25/2019
40,37,4/1/2019
40,45,4/8/2019
40,47,4/15/2019
40,39,4/22/2019
40,50,4/29/2019
40,38,5/6/2019
40,38,5/13/2019
40,44,5/20/2019
40,33,5/27/2019
40,27,6/3/2019
40,39,6/10/2019
40,23,6/17/2019
40,22,6/24/2019
40,29,7/1/2019
40,24,7/8/2019
40,36,7/15/2019
40,33,7/22/2019
40,33,7/29/2019
40,32,8/5/2019
40,38,8/12/2019
40,32,8/19/2019
40,30,8/26/2019
40,32,9/2/2019
40,34,9/9/2019
40,41,9/16/2019
40,47,9/23/2019
40,28,9/30/2019
40,26,10/7/2019
40,23,10/14/2019
40,38,10/21/2019
40,36,10/28/2019
40,40,11/4/2019
40,44,11/11/2019
40,39,11/18/2019
40,37,11/25/2019
40,24,12/2/2019
40,27,12/9/2019
40,22,12/16/2019
41,35,12/24/2018
41,27,12/31/2018
41,26,1/7/2019
41,43,1/14/2019
41,44,1/21/2019
41,38,1/28/2019
41,40,2/4/2019
41,38,2/11/2019
41,47,2/18/2019
41,48,2/25/2019
41,32,3/4/2019
41,37,3/11/2019
41,35,3/18/2019
41,36,3/25/2019
41,50,4/1/2019
41,41,4/8/2019
41,50,4/15/2019
41,50,4/22/2019
41,37,4/29/2019
41,41,5/6/2019
41,37,5/13/2019
41,49,5/20/2019
41,27,5/27/2019
41,44,6/3/2019
41,26,6/10/2019
41,28,6/17/2019
41,23,6/24/2019
41,22,7/1/2019
41,26,7/8/2019
41,22,7/15/2019
41,27,7/22/2019
41,36,7/29/2019
41,25,8/5/2019
41,36,8/12/2019
41,40,8/19/2019
41,37,8/26/2019
41,29,9/2/2019
41,22,9/9/2019
41,34,9/16/2019
41,32,9/23/2019
41,40,9/30/2019
41,40,10/7/2019
41,32,10/14/2019
41,31,10/21/2019
41,34,10/28/2019
41,32,11/4/2019
41,37,11/11/2019
41,44,11/18/2019
41,40,11/25/2019
41,25,12/2/2019
41,19,12/9/2019
41,27,12/16/2019
42,42,12/24/2018
42,27,12/31/2018
42,40,1/7/2019
42,27,1/14/2019
42,32,1/21/2019
42,42,1/28/2019
42,31,2/4/2019
42,37,2/11/2019
42,22,2/18/2019
42,38,2/25/2019
42,33,3/4/2019
42,39,3/11/2019
42,37,3/18/2019
42,45,3/25/2019
42,48,4/1/2019
42,31,4/8/2019
42,45,4/15/2019
42,35,4/22/2019
42,31,4/29/2019
42,48,5/6/2019
42,31,5/13/2019
42,41,5/20/2019
42,29,5/27/2019
42,40,6/3/2019
42,36,6/10/2019
42,25,6/17/2019
42,26,6/24/2019
42,22,7/1/2019
42,26,7/8/2019
42,37,7/15/2019
42,28,7/22/2019
42,27,7/29/2019
42,31,8/5/2019
42,28,8/12/2019
42,39,8/19/2019
42,24,8/26/2019
42,25,9/2/2019
42,29,9/9/2019
42,24,9/16/2019
42,25,9/23/2019
42,25,9/30/2019
42,34,10/7/2019
42,41,10/14/2019
42,27,10/21/2019
42,39,10/28/2019
42,30,11/4/2019
42,41,11/11/2019
42,28,11/18/2019
42,22,11/25/2019
42,29,12/2/2019
42,15,12/9/2019
42,16,12/16/2019
43,28,12/24/2018
43,43,12/31/2018
43,40,1/7/2019
43,43,1/14/2019
43,54,1/21/2019
43,33,1/28/2019
43,39,2/4/2019
43,30,2/11/2019
43,38,2/18/2019
43,38,2/25/2019
43,56,3/4/2019
43,34,3/11/2019
43,37,3/18/2019
43,32,3/25/2019
43,44,4/1/2019
43,47,4/8/2019
43,45,4/15/2019
43,51,4/22/2019
43,33,4/29/2019
43,48,5/6/2019
43,61,5/13/2019
43,40,5/20/2019
43,44,5/27/2019
43,41,6/3/2019
43,40,6/10/2019
43,32,6/17/2019
43,26,6/24/2019
43,29,7/1/2019
43,36,7/8/2019
43,28,7/15/2019
43,22,7/22/2019
43,34,7/29/2019
43,21,8/5/2019
43,32,8/12/2019
43,20,8/19/2019
43,30,8/26/2019
43,37,9/2/2019
43,34,9/9/2019
43,28,9/16/2019
43,26,9/23/2019
43,41,9/30/2019
43,44,10/7/2019
43,43,10/14/2019
43,39,10/21/2019
43,34,10/28/2019
43,33,11/4/2019
43,41,11/11/2019
43,43,11/18/2019
43,35,11/25/2019
43,30,12/2/2019
43,29,12/9/2019
43,27,12/16/2019
44,34,12/24/2018
44,27,12/31/2018
44,28,1/7/2019
44,36,1/14/2019
44,50,1/21/2019
44,28,1/28/2019
44,31,2/4/2019
44,33,2/11/2019
44,34,2/18/2019
44,27,2/25/2019
44,29,3/4/2019
44,33,3/11/2019
44,30,3/18/2019
44,45,3/25/2019
44,35,4/1/2019
44,42,4/8/2019
44,45,4/15/2019
44,37,4/22/2019
44,39,4/29/2019
44,32,5/6/2019
44,40,5/13/2019
44,38,5/20/2019
44,41,5/27/2019
44,40,6/3/2019
44,31,6/10/2019
44,24,6/17/2019
44,31,6/24/2019
44,26,7/1/2019
44,27,7/8/2019
44,23,7/15/2019
44,33,7/22/2019
44,31,7/29/2019
44,33,8/5/2019
44,33,8/12/2019
44,26,8/19/2019
44,19,8/26/2019
44,37,9/2/2019
44,38,9/9/2019
44,38,9/16/2019
44,37,9/23/2019
44,19,9/30/2019
44,33,10/7/2019
44,33,10/14/2019
44,45,10/21/2019
44,29,10/28/2019
44,28,11/4/2019
44,27,11/11/2019
44,32,11/18/2019
44,33,11/25/2019
44,27,12/2/2019
44,29,12/9/2019
44,16,12/16/2019
45,40,12/24/2018
45,29,12/31/2018
45,39,1/7/2019
45,34,1/14/2019
45,37,1/21/2019
45,23,1/28/2019
45,33,2/4/2019
45,26,2/11/2019
45,34,2/18/2019
45,41,2/25/2019
45,33,3/4/2019
45,29,3/11/2019
45,54,3/18/2019
45,37,3/25/2019
45,37,4/1/2019
45,27,4/8/2019
45,33,4/15/2019
45,39,4/22/2019
45,32,4/29/2019
45,40,5/6/2019
45,46,5/13/2019
45,32,5/20/2019
45,38,5/27/2019
45,26,6/3/2019
45,28,6/10/2019
45,24,6/17/2019
45,27,6/24/2019
45,29,7/1/2019
45,16,7/8/2019
45,36,7/15/2019
45,29,7/22/2019
45,27,7/29/2019
45,28,8/5/2019
45,30,8/12/2019
45,29,8/19/2019
45,33,8/26/2019
45,49,9/2/2019
45,22,9/9/2019
45,37,9/16/2019
45,25,9/23/2019
45,28,9/30/2019
45,21,10/7/2019
45,38,10/14/2019
45,21,10/21/2019
45,18,10/28/2019
45,32,11/4/2019
45,41,11/11/2019
45,38,11/18/2019
45,30,11/25/2019
45,28,12/2/2019
45,28,12/9/2019
45,20,12/16/2019
46,27,12/24/2018
46,46,12/31/2018
46,31,1/7/2019
46,38,1/14/2019
46,40,1/21/2019
46,40,1/28/2019
46,53,2/4/2019
46,43,2/11/2019
46,45,2/18/2019
46,32,2/25/2019
46,37,3/4/2019
46,32,3/11/2019
46,38,3/18/2019
46,39,3/25/2019
46,28,4/1/2019
46,43,4/8/2019
46,50,4/15/2019
46,39,4/22/2019
46,44,4/29/2019
46,33,5/6/2019
46,35,5/13/2019
46,33,5/20/2019
46,38,5/27/2019
46,26,6/3/2019
46,28,6/10/2019
46,24,6/17/2019
46,21,6/24/2019
46,26,7/1/2019
46,24,7/8/2019
46,33,7/15/2019
46,28,7/22/2019
46,24,7/29/2019
46,24,8/5/2019
46,29,8/12/2019
46,23,8/19/2019
46,30,8/26/2019
46,38,9/2/2019
46,29,9/9/2019
46,23,9/16/2019
46,30,9/23/2019
46,41,9/30/2019
46,30,10/7/2019
46,33,10/14/2019
46,46,10/21/2019
46,30,10/28/2019
46,29,11/4/2019
46,31,11/11/2019
46,32,11/18/2019
46,21,11/25/2019
46,34,12/2/2019
46,31,12/9/2019
46,14,12/16/2019
47,40,12/24/2018
47,42,12/31/2018
47,27,1/7/2019
47,28,1/14/2019
47,33,1/21/2019
47,29,1/28/2019
47,33,2/4/2019
47,58,2/11/2019
47,37,2/18/2019
47,34,2/25/2019
47,37,3/4/2019
47,19,3/11/2019
47,41,3/18/2019
47,37,3/25/2019
47,47,4/1/2019
47,36,4/8/2019
47,30,4/15/2019
47,40,4/22/2019
47,46,4/29/2019
47,26,5/6/2019
47,31,5/13/2019
47,39,5/20/2019
47,51,5/27/2019
47,43,6/3/2019
47,41,6/10/2019
47,20,6/17/2019
47,24,6/24/2019
47,20,7/1/2019
47,39,7/8/2019
47,30,7/15/2019
47,34,7/22/2019
47,24,7/29/2019
47,25,8/5/2019
47,32,8/12/2019
47,28,8/19/2019
47,23,8/26/2019
47,32,9/2/2019
47,26,9/9/2019
47,41,9/16/2019
47,29,9/23/2019
47,33,9/30/2019
47,30,10/7/2019
47,38,10/14/2019
47,39,10/21/2019
47,33,10/28/2019
47,27,11/4/2019
47,33,11/11/2019
47,33,11/18/2019
47,36,11/25/2019
47,30,12/2/2019
47,34,12/9/2019
47,20,12/16/2019
48,29,12/24/2018
48,51,12/31/2018
48,40,1/7/2019
48,33,1/14/2019
48,43,1/21/2019
48,28,1/28/2019
48,29,2/4/2019
48,41,2/11/2019
48,35,2/18/2019
48,45,2/25/2019
48,43,3/4/2019
48,41,3/11/2019
48,30,3/18/2019
48,32,3/25/2019
48,51,4/1/2019
48,50,4/8/2019
48,45,4/15/2019
48,34,4/22/2019
48,37,4/29/2019
48,40,5/6/2019
48,34,5/13/2019
48,35,5/20/2019
48,39,5/27/2019
48,52,6/3/2019
48,27,6/10/2019
48,19,6/17/2019
48,43,6/24/2019
48,31,7/1/2019
48,19,7/8/2019
48,28,7/15/2019
48,30,7/22/2019
48,30,7/29/2019
48,32,8/5/2019
48,38,8/12/2019
48,33,8/19/2019
48,30,8/26/2019
48,28,9/2/2019
48,17,9/9/2019
48,34,9/16/2019
48,38,9/23/2019
48,31,9/30/2019
48,36,10/7/2019
48,36,10/14/2019
48,22,10/21/2019
48,38,10/28/2019
48,34,11/4/2019
48,33,11/11/2019
48,44,11/18/2019
48,23,11/25/2019
48,31,12/2/2019
48,35,12/9/2019
48,27,12/16/2019
49,37,12/24/2018
49,28,12/31/2018
49,42,1/7/2019
49,38,1/14/2019
49,37,1/21/2019
49,35,1/28/2019
49,42,2/4/2019
49,36,2/11/2019
49,30,2/18/2019
49,48,2/25/2019
49,28,3/4/2019
49,39,3/11/2019
49,32,3/18/2019
49,44,3/25/2019
49,36,4/1/2019
49,41,4/8/2019
49,35,4/15/2019
49,39,4/22/2019
49,39,4/29/2019
49,48,5/6/2019
49,32,5/13/2019
49,39,5/20/2019
49,35,5/27/2019
49,39,6/3/2019
49,31,6/10/2019
49,35,6/17/2019
49,31,6/24/2019
49,26,7/1/2019
49,29,7/8/2019
49,36,7/15/2019
49,37,7/22/2019
49,27,7/29/2019
49,26,8/5/2019
49,26,8/12/2019
49,33,8/19/2019
49,39,8/26/2019
49,42,9/2/2019
49,28,9/9/2019
49,21,9/16/2019
49,37,9/23/2019
49,32,9/30/2019
49,36,10/7/2019
49,25,10/14/2019
49,49,10/21/2019
49,36,10/28/2019
