Customer,State,CLV,Coverage,Income,loc_type,monthly_premium,months_last_claim,Months_Since_Policy_Inception,Total_Claim_Amount,Vehicle_Class,avg_vehicle_age
JJ97525,California,4929.549699,Basic,25632,Suburban,63,27,52,351.270869,Two-Door Car,11.87597393
MC83487,Arizona,4276.915328,Basic,18768,Suburban,68,19,53,647.454583,Four-Door Car,64.76535052
BL90769,California,33473.34946,Basic,33190,Suburban,106,18,95,508.8,SUV,48.48654371
CR57148,Oregon,5960.581363,Basic,47945,Rural,74,32,39,128.43823,Two-Door Car,48.55363863
CP85232,Arizona,44795.46942,Extended,58778,Rural,126,6,62,302.033971,SUV,45.6894977
YL74732,California,3832.118106,Basic,15192,Suburban,100,1,7,480,SUV,65.16063726
FG16766,California,6837.932624,Premium,51859,Suburban,171,0,21,1003.160633,SUV,58.57608936
NV55438,Nevada,5285.26816,Basic,23422,Suburban,72,25,76,518.4,Two-Door Car,62.496466
RM10880,California,3096.511217,Extended,21604,Suburban,79,14,28,379.2,Four-Door Car,32.71863182
GL56175,Arizona,3589.710715,Extended,79298,Urban,90,22,2,244.362072,Four-Door Car,53.20417808
UK52289,Arizona,2582.408525,Basic,76731,Urban,64,2,68,201.455005,Four-Door Car,32.52382013
LL45497,Washington,2487.729726,Basic,67282,Suburban,62,29,27,297.6,Two-Door Car,64.68226547
BC62782,Arizona,13575.67599,Basic,48534,Suburban,115,29,79,552,SUV,60.10893107
YM57893,Washington,4685.504251,Premium,77678,Suburban,116,32,81,741.418485,Two-Door Car,40.83248043
JP30654,Oregon,28685.82785,Basic,48412,Suburban,104,15,23,707.430832,SUV,60.2270525
RA66180,Washington,2764.032126,Basic,33837,Urban,72,29,54,305.575785,Two-Door Car,68.72709063
EN60878,Oregon,6183.111464,Extended,23712,Urban,85,2,20,376.126419,Four-Door Car,40.46672594
JF36291,California,3873.647046,Basic,28142,Suburban,105,18,50,701.708239,Sports Car,43.44464665
BK59444,California,18929.3306,Basic,72196,Rural,68,8,61,152.184244,Four-Door Car,45.21199872
MK70700,California,5553.295758,Basic,68197,Urban,69,1,81,176.819414,Four-Door Car,53.80589962
IW71076,California,5011.259184,Basic,75248,Rural,63,13,71,104.454624,Four-Door Car,50.00450314
QP84605,Washington,8709.845263,Premium,41546,Rural,111,4,47,121.306839,Four-Door Car,35.83030453
VC87846,Oregon,7484.310483,Extended,46998,Suburban,96,13,98,460.8,Four-Door Car,47.09707641
ZM92052,Oregon,2613.023132,Basic,57099,Rural,67,20,37,67.859881,Two-Door Car,59.3431639
ON73702,Arizona,9080.639651,Basic,33897,Urban,114,15,67,539.843003,SUV,49.06356127
QQ90441,Nevada,13770.97618,Premium,59207,Suburban,116,23,21,556.8,Four-Door Car,46.28094159
HU35721,Oregon,2876.822941,Basic,40171,Suburban,73,8,78,350.4,Four-Door Car,36.73123173
XH85336,Washington,5548.031892,Basic,67798,Suburban,69,1,78,331.2,Four-Door Car,62.97457205
ZH17561,Washington,5097.526248,Extended,21665,Suburban,136,0,25,765.709629,SUV,46.71079578
DJ91267,Nevada,29091.23936,Extended,34226,Rural,244,29,22,494.395024,Luxury SUV,56.38800173
KB72438,California,19834.20115,Extended,65989,Rural,123,4,43,115.545086,SUV,55.20296452
TR67616,Oregon,4731.366975,Basic,30686,Rural,61,22,45,19.938981,Four-Door Car,52.21750774
HB67642,Arizona,34611.37896,Basic,20090,Suburban,109,10,59,523.2,Sports Car,46.06509334
VV77534,Oregon,13976.51925,Premium,77094,Urban,176,25,29,444.470676,SUV,50.05643437
GL67540,California,5904.088162,Basic,97413,Urban,73,21,80,268.819985,Four-Door Car,40.80506884
SV50502,Oregon,5595.835041,Basic,79189,Suburban,69,6,97,331.2,Four-Door Car,40.8652958
OA57352,Arizona,6273.911874,Extended,18577,Suburban,86,21,76,412.8,Four-Door Car,50.90194857
VH31965,Washington,5285.118669,Basic,40783,Suburban,67,13,43,321.6,Four-Door Car,76.40762318
EM29359,Nevada,7126.596501,Basic,17483,Suburban,183,24,63,1317.6,Luxury Car,59.01842848
SF57173,Oregon,4601.634099,Basic,84394,Suburban,114,9,38,691.412378,SUV,44.01340709
SW31412,Oregon,14808.05624,Basic,41440,Suburban,62,20,80,297.6,Four-Door Car,65.71597329
RE81445,Oregon,5734.598243,Basic,98132,Rural,71,10,61,50.587035,Two-Door Car,62.91255075
LC25393,California,27776.28906,Extended,88220,Rural,230,28,63,151.528482,Luxury Car,71.35178569
UX38930,Arizona,10364.34749,Extended,58327,Urban,129,31,5,347.075948,SUV,49.54757436
HD95496,Oregon,7851.901368,Basic,25950,Urban,66,27,1,271.697529,Two-Door Car,54.88448904
RX24650,Oregon,4772.943848,Extended,20993,Suburban,133,35,90,638.4,SUV,54.58433189
DW19309,Oregon,14226.50485,Premium,65726,Suburban,177,35,90,849.6,SUV,46.62617531
UF88986,Washington,2794.907476,Basic,39783,Suburban,72,28,43,345.6,Two-Door Car,53.38059
DB42794,California,4362.931238,Premium,58842,Suburban,110,6,74,528,Four-Door Car,48.83848214
JB50798,Oregon,9624.524417,Extended,25629,Suburban,124,3,70,595.2,Sports Car,36.93365033
JY45873,Washington,5015.009472,Extended,48567,Suburban,130,12,15,624,SUV,53.71462184
CM55703,Washington,2896.918767,Basic,33746,Suburban,74,1,6,355.2,Two-Door Car,42.75961066
QN65180,Oregon,21903.91364,Extended,22254,Rural,79,22,75,125.194389,Four-Door Car,50.97003323
GE47180,Nevada,9028.821403,Basic,65974,Rural,113,3,43,235.220971,Sports Car,59.3810437
ZY90118,Washington,4165.354461,Premium,17161,Suburban,113,1,22,542.4,Four-Door Car,42.35302792
MN61620,Arizona,9877.295699,Extended,67752,Rural,131,4,40,168.517149,Sports Car,58.13762976
YH86390,California,4815.009736,Basic,25398,Suburban,64,30,80,307.2,Four-Door Car,62.65072557
YH61661,California,8260.639809,Basic,33321,Suburban,105,6,2,504,SUV,48.20729637
UM45563,Washington,4502.679656,Basic,68798,Rural,114,19,69,92.915251,SUV,54.71668106
WE68644,Oregon,3803.921781,Basic,20325,Suburban,100,4,6,668.29397,Sports Car,59.39884351
EZ30498,Oregon,8635.4035,Basic,13129,Suburban,117,15,93,700.901632,SUV,54.95933389
NM88660,Nevada,3585.884123,Extended,49080,Rural,91,14,68,25.299,Four-Door Car,39.80424244
MZ82036,Nevada,4889.25278,Basic,42536,Suburban,63,30,57,375.330097,Four-Door Car,38.00935343
ID20929,Oregon,2756.941661,Basic,29926,Suburban,74,25,34,418.233667,Four-Door Car,43.23561169
TT82373,California,10937.1785,Extended,21450,Suburban,138,15,35,938.513425,Sports Car,42.51173559
OH64088,California,7375.567916,Basic,33345,Suburban,65,32,52,338.619869,Four-Door Car,43.9762844
SK97780,California,10110.77818,Extended,15752,Urban,90,27,37,339.344531,Two-Door Car,70.26842196
IO33050,Oregon,5119.414293,Basic,40169,Urban,65,1,47,302.818833,Four-Door Car,46.91113711
XA55917,California,8533.832013,Basic,26049,Suburban,113,10,15,619.165344,SUV,50.54379908
RQ19236,Arizona,8042.803784,Basic,55411,Urban,100,24,53,259.561195,Sports Car,63.27161174
QC47433,Oregon,2554.437138,Basic,12459,Suburban,70,4,41,336,Four-Door Car,33.70659828
RA93608,Oregon,18073.93999,Extended,64620,Suburban,76,24,32,364.8,Two-Door Car,59.65730347
XH97711,California,2430.506586,Basic,83140,Urban,61,25,70,179.161843,Four-Door Car,42.76677914
KC17170,Arizona,5465.603983,Basic,54422,Rural,68,9,8,75.501852,Four-Door Car,54.3587655
ZN47335,California,10357.51422,Extended,68309,Rural,131,4,67,306.983596,SUV,44.70488261
EI46264,California,2537.813878,Basic,56621,Rural,65,27,36,84.026848,Four-Door Car,49.82273334
EK87864,Arizona,2821.947219,Basic,38977,Rural,70,27,22,139.489926,Four-Door Car,60.36967361
NS10490,Oregon,14158.61364,Basic,83235,Suburban,70,16,33,336,Two-Door Car,41.94334464
IU96845,Arizona,6285.476868,Extended,32390,Rural,80,20,36,91.417923,Four-Door Car,53.73953475
QL93655,Oregon,11473.48149,Extended,66538,Urban,95,14,64,317.844812,Two-Door Car,52.55329335
LZ34046,Oregon,23594.6802,Basic,76358,Rural,66,25,3,86.461582,Four-Door Car,49.1941587
ZH19885,Washington,2514.59196,Basic,43860,Rural,65,15,58,156.124914,Four-Door Car,45.98239811
YE88490,Arizona,5380.898636,Basic,55350,Suburban,67,0,13,321.6,Four-Door Car,61.85536108
YC80498,California,4770.550911,Basic,12964,Suburban,65,2,37,362.774545,Two-Door Car,62.49706945
AI85843,Arizona,6756.651404,Extended,33288,Urban,86,1,27,221.856184,Four-Door Car,43.82782677
FY51713,Arizona,3570.760509,Extended,56168,Suburban,88,13,20,614.675906,Four-Door Car,66.03078877
WQ18638,Oregon,5426.863953,Basic,23105,Suburban,69,15,21,331.2,Two-Door Car,55.18034191
KY14688,Oregon,2730.313804,Basic,36218,Rural,68,6,83,145.252168,Four-Door Car,40.3057371
TC97762,California,4982.681374,Basic,52275,Suburban,62,6,88,374.240783,Four-Door Car,61.51609367
QC87108,Oregon,8769.266756,Basic,49665,Suburban,74,5,51,355.2,Four-Door Car,47.45433913
CX12134,Nevada,4220.613534,Premium,32471,Suburban,110,0,87,528,Two-Door Car,52.47509581
CK19789,California,5887.182043,Basic,62773,Rural,73,19,57,80.669257,Four-Door Car,71.91868505
UV12583,California,4700.583771,Basic,76694,Suburban,117,34,23,561.6,SUV,41.89878014
JC11405,Oregon,10963.95723,Premium,55687,Suburban,276,33,91,1324.8,Luxury SUV,59.98874983
BG85305,Nevada,3757.804716,Extended,36633,Suburban,96,20,61,460.8,Four-Door Car,60.91129335
UQ87917,Oregon,12941.73353,Basic,77060,Urban,106,23,90,468.566133,SUV,32.62133115
XN11823,Nevada,3764.465074,Extended,92600,Suburban,94,9,48,842.43785,Two-Door Car,40.44923741
RP19541,Arizona,7582.113842,Basic,64801,Urban,64,23,19,268.471802,Four-Door Car,30.77307701
ZR25747,Oregon,8277.74558,Premium,45257,Suburban,103,33,90,494.4,Two-Door Car,38.85595658
NQ86532,California,2576.455597,Basic,26854,Suburban,66,31,70,475.2,Four-Door Car,62.44946817
JY27336,Oregon,8205.387936,Basic,85840,Rural,102,14,79,138.722385,SUV,45.60574606
PB54378,Oregon,19582.46887,Basic,26463,Suburban,72,28,93,345.6,Four-Door Car,41.82173158
SV38190,Nevada,6481.526576,Extended,30689,Suburban,81,23,51,467.24802,Four-Door Car,54.30276861
CV24005,Oregon,2599.310879,Basic,29590,Suburban,66,17,18,467.503236,Two-Door Car,34.28888953
EX28656,Oregon,9830.337629,Premium,25965,Suburban,253,15,59,1214.4,Luxury SUV,30.90138665
CF57022,Oregon,10442.65139,Extended,17269,Suburban,139,3,31,667.2,SUV,47.04223942
GM16780,Oregon,36057.53702,Extended,90330,Rural,137,0,86,192.085299,Sports Car,40.86773536
YH92099,Arizona,3087.999917,Extended,18558,Suburban,80,17,23,384,Four-Door Car,56.47971783
SG81493,Arizona,4443.736209,Premium,46384,Rural,113,33,93,251.774574,Four-Door Car,53.23429629
FJ54907,Oregon,7180.971028,Basic,42303,Suburban,180,24,66,1210.920949,Luxury SUV,55.53768771
CU26127,California,15656.03434,Extended,71731,Urban,130,12,50,599.648466,SUV,44.79855331
YH60476,Oregon,5780.182197,Basic,51066,Suburban,74,23,0,787.993313,Four-Door Car,41.71187025
UA51318,Arizona,5116.624022,Basic,26173,Suburban,68,2,10,449.819671,Four-Door Car,52.22188119
BV55014,Oregon,7268.736958,Basic,24445,Suburban,63,18,15,302.4,Two-Door Car,66.99610591
HX21307,Oregon,2616.613903,Basic,72302,Suburban,66,6,27,316.8,Two-Door Car,36.30724437
LQ68252,Oregon,3738.436222,Basic,27208,Suburban,102,10,65,489.6,SUV,71.39940813
CR92802,California,2725.356404,Basic,36650,Rural,69,2,70,56.60333,Four-Door Car,60.9205002
SL35268,Arizona,5453.861203,Basic,30855,Urban,68,7,15,259.060862,Four-Door Car,65.45331433
JS42382,Oregon,6172.914199,Extended,99960,Suburban,76,19,83,364.8,Four-Door Car,33.33425146
VP57424,Nevada,6997.008618,Extended,55873,Urban,88,30,19,299.356083,Four-Door Car,47.44916827
VU19243,Arizona,4196.257691,Premium,18052,Suburban,111,5,71,699.1679,Four-Door Car,50.83669561
TA82973,Oregon,7858.109763,Basic,28937,Rural,104,28,23,117.959654,SUV,41.40352827
LL62746,Oregon,8970.647312,Basic,12829,Urban,118,33,1,328.231432,SUV,67.80851017
JQ56711,Oregon,5923.117229,Basic,92163,Rural,73,3,79,66.568642,Two-Door Car,33.96260472
AW77988,Oregon,35850.59935,Basic,17588,Suburban,192,24,92,1382.4,Luxury Car,73.05247087
HF75891,Washington,4331.460674,Basic,82302,Suburban,106,11,92,722.178166,SUV,57.21604796
IB87349,California,4528.50489,Premium,70340,Suburban,113,5,56,542.4,Four-Door Car,39.91091857
HI74419,Washington,8092.87696,Basic,50825,Urban,102,3,46,369.614729,SUV,38.82885998
PX70175,Arizona,7996.00748,Extended,93459,Suburban,99,9,85,655.41333,Four-Door Car,53.99392659
KF75098,Arizona,5129.738992,Basic,86148,Suburban,65,19,51,312,Four-Door Car,64.84950472
IS50283,California,5697.175238,Basic,27048,Suburban,72,5,85,345.6,Four-Door Car,57.97947188
MY64920,Oregon,9217.130629,Basic,73259,Suburban,115,7,31,673.34265,SUV,40.72182101
KN34250,Oregon,10208.92761,Extended,35482,Suburban,129,21,59,619.2,SUV,47.25786547
GN46207,Oregon,4170.687348,Basic,29462,Suburban,107,28,23,513.6,SUV,73.33125281
KL57176,Oregon,4505.405812,Basic,67801,Rural,115,12,45,23.810491,SUV,46.18770936
JY90595,Arizona,5528.664986,Basic,16042,Suburban,73,33,58,350.4,Two-Door Car,50.25398065
HK26543,California,5045.866663,Basic,28056,Suburban,64,32,41,307.2,Four-Door Car,34.52248594
PN86062,California,2962.722482,Extended,16495,Suburban,85,25,75,408,Four-Door Car,57.43436554
VW27730,California,8665.956372,Basic,41163,Rural,108,11,66,231.922173,SUV,71.41823901
MO56878,California,15488.43196,Basic,33799,Suburban,109,28,52,664.980242,SUV,58.1948307
SV35618,Oregon,5934.741492,Premium,87747,Rural,147,3,87,46.492039,SUV,35.4133714
RX12347,Nevada,3543.232138,Extended,35695,Suburban,90,2,7,432,Four-Door Car,52.94868674
FR55658,California,3490.028304,Extended,90985,Rural,87,33,39,78.085149,Four-Door Car,56.36795898
ZU73588,California,5989.773931,Premium,66839,Suburban,154,33,24,739.2,Sports Car,55.53517683
VM13430,Oregon,8609.158215,Basic,79090,Urban,107,2,74,289.040734,SUV,57.45897595
TC78849,Oregon,2497.45507,Basic,24825,Rural,64,34,44,155.938593,Two-Door Car,40.26249648
VC34764,California,7019.177186,Basic,26806,Suburban,63,32,19,302.4,Four-Door Car,67.77699514
WO90953,Oregon,5387.926265,Basic,56835,Suburban,67,25,16,326.549425,Two-Door Car,62.75039377
KO46064,California,2730.20294,Basic,46135,Rural,69,12,68,103.935601,Four-Door Car,50.40809748
BI38192,Oregon,7937.064822,Basic,22862,Suburban,67,9,40,321.6,Two-Door Car,36.58031907
PU18983,Oregon,8608.157233,Basic,21450,Suburban,110,8,80,528,Sports Car,52.60120608
SW79912,Oregon,2632.545795,Basic,95854,Suburban,65,16,78,312,Two-Door Car,49.2482598
ES39217,Oregon,7785.004214,Extended,44897,Suburban,99,22,46,580.72531,Four-Door Car,52.06917289
OY51402,Washington,8255.76385,Basic,54040,Rural,103,14,88,59.987126,SUV,40.94874568
UA19178,Oregon,4980.825042,Basic,53265,Urban,62,12,27,238.005074,Four-Door Car,43.02356926
RJ85627,Washington,12302.76244,Basic,43817,Urban,62,25,12,245.447622,Four-Door Car,59.94906235
CN90378,California,6862.508337,Extended,54780,Rural,88,22,72,135.26125,Four-Door Car,62.1269142
UI55951,California,5548.031892,Basic,67798,Suburban,69,1,78,331.2,Four-Door Car,60.41614095
FF28650,Oregon,8312.681598,Basic,21442,Suburban,118,32,84,566.4,SUV,55.80854375
FS55302,California,2389.980951,Basic,27615,Suburban,62,19,18,297.6,Four-Door Car,59.25931731
TN79487,California,4458.113369,Basic,17622,Suburban,65,1,36,312,Four-Door Car,54.40386639
HG32616,Nevada,5295.741716,Extended,50200,Urban,135,23,98,637.063458,Sports Car,57.05000602
PM27367,California,2778.903705,Basic,73570,Rural,70,0,46,75.936096,Two-Door Car,43.11031157
QE22757,Nevada,2491.317024,Basic,36631,Rural,62,30,77,67.530904,Four-Door Car,53.9666687
ON77649,Oregon,2908.875917,Basic,35895,Urban,73,11,51,312.921256,Four-Door Car,38.28236917
RN82884,Arizona,4282.947971,Basic,40864,Rural,109,16,70,166.937747,SUV,65.5257126
FF58467,Arizona,5090.781344,Basic,93018,Rural,63,5,90,135.382194,Four-Door Car,25.83993282
BS83666,Oregon,7366.1883,Basic,70014,Rural,62,6,4,17.742954,Four-Door Car,53.72082565
WO29605,Oregon,2436.875126,Basic,48875,Rural,61,20,9,1.838367,Two-Door Car,22.73167735
TL77607,California,8852.688689,Basic,67969,Urban,74,11,14,197.776009,Four-Door Car,48.50947728
OS39723,Oregon,5600.496541,Basic,68665,Suburban,69,33,67,331.2,Two-Door Car,55.02806422
FN69743,California,4636.54647,Basic,26802,Suburban,66,7,43,316.8,Two-Door Car,68.79339969
TU92578,California,14696.63549,Extended,45345,Suburban,125,0,73,600,SUV,43.96626386
IJ50779,Washington,12298.6863,Basic,17101,Suburban,113,1,88,542.4,SUV,70.31086905
YE68736,California,7724.840065,Premium,32051,Suburban,193,4,40,926.4,SUV,45.47208226
OB96537,Oregon,5946.670679,Basic,81139,Suburban,74,22,69,392.6364,Four-Door Car,64.26148279
EU68825,Oregon,8000.545061,Basic,63834,Rural,100,23,19,215.226476,Sports Car,32.68880772
CC31456,Arizona,6457.560953,Extended,37548,Rural,81,12,9,160.598662,Four-Door Car,59.52877726
LN26837,California,2592.437797,Basic,72421,Suburban,65,8,23,312,Four-Door Car,53.5766565
YI92916,Nevada,4678.423394,Premium,83102,Urban,116,15,35,443.670399,Four-Door Car,51.7803714
NW54906,Oregon,13869.92705,Basic,28432,Suburban,118,1,59,612.300581,SUV,30.20013245
ME77513,Nevada,8717.777831,Premium,83707,Urban,108,2,72,290.391526,Four-Door Car,35.31539627
UK76891,California,5233.986808,Basic,63259,Suburban,65,25,14,316.795337,Four-Door Car,49.65594081
YD74948,Oregon,2472.469209,Basic,63860,Urban,62,26,81,208.598246,Four-Door Car,64.93634778
CA86085,Washington,5608.316348,Basic,67176,Suburban,72,20,90,345.6,Four-Door Car,44.82214614
BW52697,California,5505.057003,Basic,86132,Urban,68,30,10,301.437365,Two-Door Car,58.45831366
NL41409,Oregon,2606.208503,Basic,28519,Suburban,66,1,56,456.473115,Two-Door Car,57.64145877
OD69005,Arizona,10481.94383,Extended,39102,Rural,88,11,98,152.338562,Four-Door Car,42.90953522
UK70255,California,30475.78048,Extended,97298,Rural,128,16,38,48.517439,Sports Car,35.60241956
QT25383,Nevada,6364.902164,Extended,41986,Suburban,84,25,31,430.375049,Two-Door Car,48.36436996
NS45347,Oregon,5631.451866,Basic,17291,Suburban,73,3,25,350.4,Four-Door Car,60.65086466
XW89091,California,9816.528302,Basic,37256,Rural,62,15,7,128.969729,Four-Door Car,70.20452708
YC11951,Oregon,7519.133631,Extended,96306,Rural,95,12,17,185.355353,Four-Door Car,55.84843523
UY18770,California,10179.71704,Premium,14290,Suburban,271,20,40,1300.8,Luxury SUV,65.56620178
RA49085,California,2772.839235,Basic,37038,Rural,71,6,97,9.071305,Four-Door Car,60.81534744
BG84194,Oregon,4037.501846,Basic,90760,Rural,103,5,7,133.475315,SUV,56.88176561
GM62071,Washington,21435.87782,Basic,20668,Suburban,188,34,54,902.4,Luxury Car,54.77649488
MR67738,Oregon,2676.867914,Basic,54480,Suburban,67,19,91,321.6,Four-Door Car,43.1388845
DM95829,California,2523.959554,Basic,16244,Suburban,68,4,85,623.223617,Two-Door Car,52.54625573
DB75522,California,6988.401604,Extended,22436,Suburban,89,24,21,427.2,Four-Door Car,53.97020764
RZ27571,Washington,2695.963857,Basic,25544,Suburban,68,18,30,326.4,Four-Door Car,40.54823198
WW30771,Arizona,2673.319593,Basic,28728,Suburban,67,8,10,321.6,Four-Door Car,48.29506789
QP65569,Arizona,12157.32992,Premium,57449,Suburban,103,6,28,494.4,Four-Door Car,33.70474159
TN50051,California,2957.764017,Basic,83318,Urban,73,21,42,211.336937,Two-Door Car,40.06345823
GT62080,Washington,7433.820995,Basic,55561,Urban,63,2,79,227.872071,Four-Door Car,42.05574873
NX18774,Oregon,8415.684559,Basic,55308,Suburban,107,17,74,513.6,SUV,62.08720346
DA69469,Oregon,26843.12452,Extended,36068,Rural,97,0,10,113.367765,Two-Door Car,59.38493225
CN23147,Oregon,13057.17071,Premium,48804,Suburban,112,1,4,537.6,Four-Door Car,43.06192803
GH42026,Oregon,8535.108918,Basic,55790,Rural,111,4,40,117.672722,SUV,32.90465965
BD16530,Arizona,8293.481886,Basic,70258,Urban,69,20,65,225.145949,Four-Door Car,55.9361793
WK23685,Oregon,6636.859781,Extended,47274,Rural,83,32,26,182.432565,Four-Door Car,50.9550325
ZF40671,Washington,12427.39371,Premium,15818,Urban,107,24,99,333.886816,Two-Door Car,61.7300023
UG34438,Washington,10990.59477,Extended,44552,Rural,137,7,42,311.103582,SUV,60.36857116
UK25655,Oregon,3435.25008,Extended,64348,Rural,86,25,18,212.391975,Two-Door Car,43.42333157
EL93539,California,5757.442258,Basic,88997,Rural,72,9,71,174.041566,Four-Door Car,46.07202796
DG80424,Washington,2691.568951,Basic,77411,Urban,67,30,63,257.900458,Four-Door Car,29.27788278
